Rk,Player,Tm,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD
1,Fran Tarkenton*+\TarkFr00,MIN,35,QB,14,14,12-2-0,273,425,64.2,2994,25,5.9,13,3.1,46,7.0,6.8,11.0,213.9,91.8,27,245,6.08,5.89,6.0,1,1
2,Ken Anderson*\AndeKe00,CIN,26,QB,13,13,10-3-0,228,377,60.5,3169,21,5.6,11,2.9,55,8.4,8.2,13.9,243.8,93.9,32,247,7.14,6.96,7.8,1,2
3,Craig Morton\MortCr00,NYG,32,QB,14,14,5-9-0,186,363,51.2,2359,11,3.0,16,4.4,56,6.5,5.1,12.7,168.5,63.6,47,331,4.95,3.73,11.5,2,2
4,John Hadl\HadlJo00,GNB,35,QB,14,13,4-9-0,191,353,54.1,2095,6,1.7,21,5.9,54,5.9,3.6,11.0,149.6,52.8,35,284,4.67,2.54,9.0,1,1
5,Roger Staubach*\StauRo00,DAL,33,QB,13,13,9-4-0,198,348,56.9,2666,17,4.9,16,4.6,62,7.7,6.6,13.5,205.1,78.5,36,213,6.39,5.40,9.4,2,3
6,Billy Kilmer\KilmBi00,WAS,36,QB,12,12,8-4-0,178,346,51.4,2440,23,6.6,16,4.6,96,7.1,6.3,13.7,203.3,77.2,23,138,6.24,5.53,6.2,2,4
7,Jim Hart*\HartJi00,STL,31,QB,14,14,11-3-0,182,345,52.8,2507,19,5.5,19,5.5,80,7.3,5.9,13.8,179.1,71.7,6,43,7.02,5.67,1.7,4,4
8,Bert Jones\JoneBe00,BAL,24,QB,14,14,10-4-0,203,344,59.0,2483,18,5.2,8,2.3,90,7.2,7.2,12.2,177.4,89.1,38,325,5.65,5.65,9.9,3,3
9,Dan Pastorini*\PastDa00,HOU,26,P/QB,14,14,10-4-0,163,342,47.7,2053,14,4.1,16,4.7,77,6.0,4.7,12.6,146.6,61.0,24,210,5.04,3.83,6.6,3,4
10,Archie Manning\MannAr00,NOR,26,QB,13,13,2-11-0,159,338,47.0,1683,7,2.1,20,5.9,71,5.0,2.7,10.6,129.5,44.3,49,390,3.34,1.38,12.7,1,1
11,Joe Namath\NamaJo00,NYJ,32,QB,14,13,3-10-0,157,326,48.2,2286,15,4.6,28,8.6,91,7.0,4.1,14.6,163.3,51.0,27,253,5.76,3.04,7.6,,
12,Joe Ferguson\FergJo00,BUF,25,QB,14,14,8-6-0,169,321,52.6,2426,25,7.8,17,5.3,77,7.6,6.7,14.4,173.3,81.3,20,153,6.67,5.89,5.9,1,3
13,Mike Phipps\PhipMi00,CLE,28,QB,14,11,3-8-0,162,313,51.8,1749,4,1.3,19,6.1,48,5.6,3.1,10.8,124.9,47.5,28,261,4.36,2.09,8.2,2,2
14,Ken Stabler\StabKe00,OAK,30,QB,14,13,10-3-0,171,293,58.4,2296,16,5.5,24,8.2,53,7.8,5.2,13.4,164.0,67.4,19,202,6.71,4.28,6.1,1,2
15,Roman Gabriel\GabrRo00,PHI,35,QB,11,9,2-7-0,151,292,51.7,1644,13,4.5,11,3.8,62,5.6,4.8,10.9,149.5,67.8,18,131,4.88,4.12,5.8,0,1
16,Terry Bradshaw*\BradTe00,PIT,27,QB,14,14,12-2-0,165,286,57.7,2055,18,6.3,9,3.1,59,7.2,7.0,12.5,146.8,88.0,31,290,5.57,5.43,9.8,0,2
17,James Harris\HarrJa01,RAM,28,QB,13,13,11-2-0,157,285,55.1,2148,14,4.9,15,5.3,54,7.5,6.2,13.7,165.2,73.8,21,180,6.43,5.14,6.9,2,3
18,Steve Grogan\GrogSt00,NWE,22,QB,13,7,1-6-0,139,274,50.7,1976,11,4.0,18,6.6,62,7.2,5.1,14.2,152.0,60.4,22,207,5.98,3.98,7.4,,
19,Steve Bartkowski\BartSt00,ATL,23,QB,11,11,4-7-0,115,255,45.1,1662,13,5.1,15,5.9,68,6.5,4.9,14.5,151.1,59.3,19,197,5.35,3.83,6.9,,
20,Steve Ramsey\RamsSt00,DEN,27,QB,11,7,3-4-0,128,233,54.9,1562,9,3.9,14,6.0,66,6.7,4.8,12.2,142.0,63.6,23,187,5.37,3.61,9.0,1,2
21,Steve Spurrier\SpurSt00,SFO,30,QB,11,6,3-3-0,102,207,49.3,1151,5,2.4,7,3.4,68,5.6,4.5,11.3,104.6,60.3,11,80,4.91,3.93,5.0,1,1
22,Gary Huff\HuffGa00,CHI,24,QB,14,9,2-7-0,114,205,55.6,1083,3,1.5,9,4.4,49,5.3,3.6,9.5,77.4,57.0,16,168,4.14,2.58,7.2,1,1
23,Dan Fouts\FoutDa00,SDG,24,QB,10,9,2-7-0,106,195,54.4,1396,2,1.0,10,5.1,57,7.2,5.1,13.2,139.6,59.3,25,197,5.45,3.59,11.4,1,1
24,Bob Griese\GrieBo00,MIA,30,QB,10,10,7-3-0,118,191,61.8,1693,14,7.3,13,6.8,79,8.9,7.3,14.3,169.3,86.6,16,131,7.55,6.07,7.7,2,2
25,Joe Reed\ReedJo00,DET,27,QB,10,8,4-4-0,86,191,45.0,1181,9,4.7,10,5.2,65,6.2,4.8,13.7,118.1,59.3,14,119,5.18,3.86,6.8,0,1
26,Norm Snead\SneaNo00,SFO,36,qb,9,7,2-5-0,108,189,57.1,1337,9,4.8,10,5.3,60,7.1,5.6,12.4,148.6,73.0,16,109,5.99,4.67,7.8,,
27,Mike Livingston\LiviMi00,KAN,30,QB,7,7,4-3-0,88,176,50.0,1245,8,4.5,6,3.4,69,7.1,6.4,14.1,177.9,74.2,17,131,5.77,5.20,8.8,2,2
28,Mike Boryla*\BoryMi00,PHI,24,qb,7,5,2-3-0,87,166,52.4,996,6,3.6,12,7.2,46,6.0,3.5,11.4,142.3,52.7,12,69,5.21,2.85,6.7,,
29,Charley Johnson\JohnCh02,DEN,37,qb,14,6,3-3-0,65,142,45.8,1021,5,3.5,12,8.5,90,7.2,4.1,15.7,72.9,46.7,10,79,6.20,3.30,6.6,1,1
30,Len Dawson\DawsLe00,KAN,40,qb,12,5,1-4-0,93,140,66.4,1095,5,3.6,4,2.9,51,7.8,7.3,11.8,91.3,90.0,23,196,5.52,5.02,14.1,0,1
31,Bob Avellini\AvelBo00,CHI,22,qb,8,4,2-2-0,67,126,53.2,942,6,4.8,11,8.7,57,7.5,4.5,14.1,117.8,57.0,13,144,5.74,3.04,9.4,1,1
32,Jesse Freitas\FreiJe00,SDG,24,qb,8,4,0-4-0,49,110,44.5,525,5,4.5,5,4.5,42,4.8,3.6,10.7,65.6,55.3,20,138,2.98,2.02,15.4,,
33,Bill Munson\MunsBi00,DET,34,qb,5,3,1-2-0,65,109,59.6,626,5,4.6,2,1.8,32,5.7,5.8,9.6,125.2,83.4,8,65,4.79,4.88,6.8,,
34,Jim Plunkett\PlunJi00,NWE,28,qb,5,5,2-3-0,36,92,39.1,571,3,3.3,7,7.6,76,6.2,3.4,15.9,114.2,39.7,13,89,4.59,2.16,12.4,,
35,Brian Sipe\SipeBr00,CLE,26,qb,7,2,0-2-0,45,88,51.1,427,1,1.1,3,3.4,22,4.9,3.5,9.5,61.0,54.5,8,58,3.84,2.65,8.3,,
36,Randy Johnson\JohnRa00,WAS,31,qb,8,2,0-2-0,41,79,51.9,556,4,5.1,10,12.7,36,7.0,2.4,13.6,69.5,52.0,2,19,6.63,2.06,2.5,1,1
37,Tony Adams\AdamTo00,KAN,25,qb,6,2,0-2-0,36,77,46.8,445,2,2.6,4,5.2,32,5.8,4.0,12.4,74.2,52.1,11,85,4.09,2.50,12.5,,
38,Pat Sullivan\SullPa00,ATL,25,qb,6,1,0-1-0,28,70,40.0,380,3,4.3,5,7.1,49,5.4,3.1,13.6,63.3,42.6,8,52,4.21,2.09,10.3,,
39,Kim McQuilken\McQuKi00,ATL,24,qb,3,2,0-2-0,20,61,32.8,253,1,1.6,9,14.8,31,4.1,-2.2,12.7,84.3,12.6,5,45,3.15,-2.68,7.6,,
40,J.J. Jones\JoneJ.00,NYJ,23,qb,7,1,0-1-0,16,57,28.1,181,1,1.8,5,8.8,20,3.2,-0.4,11.3,25.9,9.6,7,64,1.83,-1.38,10.9,,
41,Greg Landry\LandGr00,DET,29,qb,6,3,2-1-0,31,56,55.4,403,1,1.8,0,0.0,36,7.2,7.6,13.0,67.2,84.2,17,129,3.75,4.03,23.3,1,1
42,John Hufnagel\HufnJo00,DEN,24,qb,5,1,0-1-0,16,51,31.4,287,1,2.0,8,15.7,80,5.6,-1.0,17.9,57.4,18.6,13,84,3.17,-2.14,20.3,0,1
43,Tom Owen\OwenTo00,SFO,23,qb,4,1,0-1-0,24,51,47.1,318,1,2.0,2,3.9,24,6.2,4.9,13.3,79.5,57.5,6,57,4.58,3.35,10.5,,
44,John Reaves\ReavJo00,CIN,25,qb,7,1,1-0-0,25,51,49.0,297,2,3.9,3,5.9,51,5.8,4.0,11.9,42.4,55.8,2,9,5.43,3.64,3.8,,
45,Joe Gilliam\GillJo00,PIT,25,,4,0,,24,48,50.0,450,3,6.3,3,6.3,53,9.4,7.8,18.8,112.5,77.6,0,0,9.38,7.81,0.0,0,1
46,Ron Jaworski\JawoRo00,RAM,24,qb,14,1,1-0-0,24,48,50.0,302,0,0.0,2,4.2,25,6.3,4.4,12.6,21.6,52.6,9,75,3.98,2.40,15.8,0,1
47,Bobby Douglass\DougBo00,2TM,28,,4,1,0-1-0,15,47,31.9,140,0,0.0,3,6.4,34,3.0,0.1,9.3,35.0,14.6,6,56,1.58,-0.96,11.3,,
48,Don Strock\StroDo00,MIA,25,qb,6,3,2-1-0,26,45,57.8,230,2,4.4,2,4.4,25,5.1,4.0,8.8,38.3,67.8,3,29,4.19,3.15,6.3,,
49,Earl Morrall\MorrEa00,MIA,41,qb,13,1,1-0-0,26,43,60.5,273,3,7.0,2,4.7,31,6.3,5.7,10.5,21.0,82.8,4,27,5.23,4.60,8.5,1,1
50,David Humm\HummDa00,OAK,23,,7,0,,18,38,47.4,246,3,7.9,2,5.3,43,6.5,5.7,13.7,35.1,72.9,2,9,5.93,5.18,5.0,,
51,Larry Cipa\CipaLa00,NOR,24,qb,4,1,0-1-0,14,37,37.8,182,1,2.7,3,8.1,28,4.9,1.8,13.0,45.5,29.3,3,14,4.20,1.33,7.5,,
52,Neil Graff\GrafNe00,NWE,25,qb,11,2,0-2-0,18,35,51.4,221,2,5.7,3,8.6,31,6.3,3.6,12.3,20.1,54.6,4,34,4.79,2.36,10.3,,
53,Gary Marangi\MaraGa00,BUF,23,,5,0,,13,33,39.4,235,3,9.1,2,6.1,64,7.1,6.2,18.1,47.0,69.6,2,15,6.29,5.43,5.7,,
54,Will Cureton\CureWi00,CLE,25,qb,1,1,0-1-0,10,32,31.3,95,1,3.1,1,3.1,16,3.0,2.2,9.5,95.0,38.0,2,21,2.18,1.44,5.9,,
55,Don Milan\MilaDo00,GNB,26,qb,7,1,0-1-0,15,32,46.9,181,1,3.1,1,3.1,56,5.7,4.9,12.1,25.9,62.1,7,44,3.51,2.87,17.9,,
56,Clint Longley\LongCl00,DAL,23,qb,4,1,1-0-0,7,23,30.4,102,1,4.3,1,4.3,23,4.4,3.3,14.6,25.5,42.3,3,29,2.81,1.85,11.5,,
57,Joe Theismann\TheiJo00,WAS,26,,14,0,,10,22,45.5,96,1,4.5,3,13.6,30,4.4,-0.9,9.6,6.9,33.7,2,18,3.25,-1.54,8.3,,
58,Bobby Scott\ScotBo00,NOR,26,,1,0,,8,17,47.1,96,0,0.0,1,5.9,33,5.6,3.0,12.0,96.0,40.3,1,12,4.67,2.17,5.6,,
59,Carl Summerell\SummCa00,NYG,24,,3,0,,7,16,43.8,98,0,0.0,2,12.5,41,6.1,0.5,14.0,32.7,24.5,2,24,4.11,-0.89,11.1,,
60,Larry Lawrence\LawrLa00,OAK,26,qb,1,1,1-0-0,5,15,33.3,50,0,0.0,1,6.7,17,3.3,0.3,10.0,50.0,16.0,2,15,2.06,-0.59,11.8,,
61,Bob Lee\LeexBo00,MIN,29,,4,0,,5,14,35.7,103,2,14.3,1,7.1,33,7.4,7.0,20.6,25.8,72.3,1,6,6.47,6.13,6.7,,
62,Marty Domres\DomrMa00,BAL,28,,14,0,,8,10,80.0,123,1,10.0,0,0.0,32,12.3,14.3,15.4,8.8,151.2,0,0,12.30,14.30,0.0,,
63,Dennis Shaw\ShawDe00,STL,28,,3,0,,4,8,50.0,61,0,0.0,1,12.5,21,7.6,2.0,15.3,20.3,35.9,1,14,5.22,0.22,11.1,,
64,Bob Berry\BerrBo00,MIN,33,,1,0,,3,6,50.0,24,0,0.0,0,0.0,17,4.0,4.0,8.0,24.0,60.4,1,9,2.14,2.14,14.3,,
65,Virgil Carter\CartVi00,SDG,30,qb,1,1,0-1-0,3,5,60.0,24,0,0.0,1,20.0,11,4.8,-4.2,8.0,24.0,32.5,1,10,2.33,-5.17,16.7,,
66,Willard Harrell\HarrWi01,GNB,23,PR/RB,14,13,,3,5,60.0,61,3,60.0,0,0.0,24,12.2,24.2,20.3,4.4,142.5,0,0,12.20,24.20,0.0,,
67,Carlos Brown\BrowCa00,GNB,23,,13,0,,3,4,75.0,63,1,25.0,0,0.0,27,15.8,20.8,21.0,4.8,156.2,0,0,15.75,20.75,0.0,,
68,Lynn Dickey\DickLy00,HOU,26,,14,0,,2,4,50.0,46,0,0.0,1,25.0,28,11.5,0.3,23.0,3.3,52.1,3,20,3.71,-2.71,42.9,,
69,Stan Fritts\FritSt00,CIN,23,RB,13,5,,2,4,50.0,31,0,0.0,0,0.0,16,7.8,7.8,15.5,2.4,76.0,0,0,7.75,7.75,0.0,,
70,George Blanda\BlanGe00,OAK,48,K,14,0,,1,3,33.3,11,0,0.0,1,33.3,11,3.7,-11.3,11.0,0.8,5.6,3,8,0.50,-7.00,50.0,,
71,Mitch Hoopes\HoopMi20,DAL,22,P,14,0,,1,3,33.3,21,0,0.0,0,0.0,21,7.0,7.0,21.0,1.5,59.0,0,0,7.00,7.00,0.0,,
72,Bobby Walden\WaldBo20,PIT,37,P,14,0,,2,3,66.7,39,0,0.0,0,0.0,20,13.0,13.0,19.5,2.8,109.7,0,0,13.00,13.00,0.0,,
73,Mike Adamle\AdamMi01,CHI,26,rb,14,7,,2,2,100.0,57,0,0.0,0,0.0,44,28.5,28.5,28.5,4.1,118.7,1,5,17.33,17.33,33.3,,
74,Marlin Briscoe\BrisMa00,2TM,30,,11,8,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
75,Don Cockroft\cockrdon01,CLE,30,K/P,14,0,,2,2,100.0,0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,79.2,0,0,0.00,0.00,0.0,,
76,Jack Concannon\ConcJa00,DET,32,,7,0,,1,2,50.0,30,0,0.0,0,0.0,30,15.0,15.0,30.0,4.3,95.8,1,9,7.00,7.00,33.3,,
77,Sammy Johnson\JohnSa00,SFO,23,,14,0,,0,2,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
78,Terry Metcalf*\MetcTe00,STL,24,KR/PR/RB,13,13,,1,2,50.0,51,1,50.0,0,0.0,51,25.5,35.5,51.0,3.9,135.4,0,0,25.50,35.50,0.0,,
79,Robert Newhouse\NewhRo00,DAL,25,FB,14,13,,1,2,50.0,46,1,50.0,0,0.0,46,23.0,33.0,46.0,3.3,135.4,0,0,23.00,33.00,0.0,,
80,Bobby Anderson\AndeBo00,2TM,28,,6,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
81,Ronnie Coleman\ColeRo00,HOU,24,RB,14,12,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
82,Greg Gantt\GantGr20,NYJ,24,P,14,0,,1,1,100.0,1,0,0.0,0,0.0,1,1.0,1.0,1.0,0.1,79.2,0,0,1.00,1.00,0.0,,
83,Dave Green\GreeDa20,CIN,26,K/P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
84,Bob Grim\GrimBo00,CHI,30,WR,14,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
85,Ray Guy*\GuyxRa20,OAK,26,P,14,0,,1,1,100.0,22,0,0.0,0,0.0,22,22.0,22.0,22.0,1.6,118.7,0,0,22.00,22.00,0.0,,
86,Henry Hynoski\HynoHe00,CLE,22,,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
87,John James*\JameJo20,ATL,26,P,14,0,,1,1,100.0,25,0,0.0,0,0.0,25,25.0,25.0,25.0,1.8,118.7,0,0,25.00,25.00,0.0,,
88,Horace King\KingHo00,DET,22,,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,1,1,-0.50,-0.50,50.0,,
89,Jim Lash\LashJi00,MIN,24,WR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
90,Lawrence McCutcheon*\McCuLa00,RAM,25,RB,13,13,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
91,Willie Miller\MillWi00,CLE,28,,14,3,,1,1,100.0,26,1,100.0,0,0.0,26,26.0,46.0,26.0,1.9,158.3,0,0,26.00,46.00,0.0,,
92,Bob Parsons\ParsBo00,CHI,25,P/TE,14,10,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
93,Walter Payton\PaytWa00,CHI,21,RB,13,7,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,
94,Ed Podolak\PodoEd00,KAN,28,PR/RB,14,4,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,2,13,-4.33,-19.33,66.7,,
95,Haskel Stanback\StanHa00,ATL,23,RB,14,10,,1,1,100.0,41,1,100.0,0,0.0,41,41.0,61.0,41.0,2.9,158.3,0,0,41.00,61.00,0.0,,
96,Billy Van Heusen\VanHBi20,DEN,29,P/WR,14,13,,1,1,100.0,30,0,0.0,0,0.0,30,30.0,30.0,30.0,2.1,118.7,0,0,30.00,30.00,0.0,,
97,Gene Washington\WashGe00,SFO,28,WR,14,14,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
98,Herman Weaver\WeavHe20,DET,27,P,14,0,,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,39.6,0,0,0.00,0.00,0.0,,
99,Walter White\WhitWa00,KAN,24,,14,1,,0,1,0.0,0,0,0.0,1,100.0,0,0.0,-45.0,,0.0,0.0,0,0,0.00,-45.00,0.0,,